"","date","demand","coal","nuclear","ccgt","wind","pumped","hydro","total_other"
"2425",2018-01-14,33973.9201388889,1393.6875,7270.38888888889,14200.0347222222,6568.87847222222,215.736111111111,325.322916666667,8072.68641661806
"2426",2018-01-15,36486.0902777778,2399.84722222222,7592.375,13655.4548611111,8226.48263888889,328.583333333333,491.5,6581.34617710069
"2427",2018-01-16,37200.5069444444,1862.00694444444,7583.06597222222,13510.625,9340.70138888889,305.802083333333,417.635416666667,7428.64959860069
"2428",2018-01-17,38099.0173611111,1758.21180555556,7493.45138888889,14454.7291666667,9226.55555555555,316.190972222222,350.732638888889,7624.18183752778
"2429",2018-01-18,38570.6909722222,1553.90625,7310.52083333333,18417.3888888889,6000.74652777778,361.246527777778,354.25,5705.55260762847
"2430",2018-01-19,38245.8611111111,701.649305555556,7329.55902777778,17889.3263888889,6722.20833333333,319.760416666667,338.076388888889,7185.97829510764
"2431",2018-01-20,37252.4652777778,2092.28125,6869.41319444444,20002.9652777778,2398.73958333333,379.1875,385.559027777778,5426.28106940972
"2432",2018-01-21,36109.2673611111,1122.34027777778,6926.92013888889,17116.6458333333,4810.75694444444,236.413194444444,326.013888888889,7494.42201387847
"2433",2018-01-22,37379.78125,1295.23263888889,6991.89236111111,16248.4930555556,7149.28125,286.871527777778,445.854166666667,7949.93003089236
"2434",2018-01-23,35799.1631944444,450.4375,7063.34722222222,13481.5034722222,9032.54166666667,333.652777777778,517.927083333333,8659.865926375
"2435",2018-01-24,35244.0104166667,1269.29861111111,6644,12629.0694444444,9316.06597222222,460.555555555556,588.503472222222,7995.64202229861
"2436",2018-01-25,37114.2847222222,1692.75694444444,6312.21527777778,17779.25,5914.26736111111,401.121527777778,796.746527777778,6196.00068058333
"2437",2018-01-26,38600.2118055556,2836.50347222222,5987.08680555556,22474.4305555556,1586.25,336.371527777778,784.0625,5629.90801389236
"2438",2018-01-27,32623.1111111111,401.354166666667,5883.21875,11971.6875,8472.57638888889,229.788194444444,500.069444444444,9132.30532632986
"2439",2018-01-28,30463.7777777778,193.90625,6197.79166666667,9132.60416666667,9063.35069444445,384.715277777778,551.059027777778,9072.74229063889
"2440",2018-01-29,35642.6631944444,1359.90972222222,6314.75694444444,14392.4027777778,7785.84027777778,454.5625,732.232638888889,7740.92775280903
"2441",2018-01-30,37230.9097222222,1868.19791666667,6036.42708333333,17893.5659722222,5301.95833333333,320.142361111111,729.09375,8914.51748298611
"2442",2018-01-31,36024.4166666667,1582.93055555556,6501.73611111111,13033.59375,8834.91319444445,444.40625,693.184027777778,8328.17008473958
"2443",2018-02-01,36522.6493055556,728.364583333333,6756.27777777778,13533.6041666667,9638.47569444445,333.458333333333,565.368055555556,9383.62134375694
"2444",2018-02-02,37907.9201388889,2094.13888888889,6785.40972222222,18819.4409722222,4629.82986111111,420.517361111111,638.034722222222,5733.31182642014
"2445",2018-02-03,35998.28125,1535.04166666667,6905.51736111111,19664.7013888889,1988.02777777778,305.940972222222,545.920138888889,6384.43629862847
"2446",2018-02-04,35157.6458333333,1650.53125,7319.59375,16964.5451388889,3597.31597222222,346.902777777778,527.802083333333,5700.66002775
"2447",2018-02-05,40416.2222222222,3344.55208333333,7429.92013888889,21646.9131944444,2680.10416666667,313.357638888889,496.350694444444,5994.7665001875
"2448",2018-02-06,40775.8229166667,3049.69791666667,7278.86458333333,22509.1944444444,3353.44444444444,294.090277777778,440.819444444444,5881.61030207639
"2449",2018-02-07,40044.5763888889,3189.09375,7232.34027777778,21629.2951388889,3474.47916666667,329.034722222222,411.027777777778,6018.78879860069
"2450",2018-02-08,39128.3715277778,3129.41666666667,7383.29861111111,19611.4583333333,4685.40972222222,245.986111111111,394.038194444444,5517.59187495486
"2451",2018-02-09,37809.6041666667,2732.66666666667,7438.8125,16085.9722222222,6586.29166666667,319.590277777778,398.454861111111,6838.17902777778
"2452",2018-02-10,34452.8368055556,1447.59027777778,7442.70486111111,13368.5729166667,6826.46875,380.586805555556,366.010416666667,7915.09337224306
"2453",2018-02-11,31662.8055555556,1545.30555555556,7427.68055555556,9182.50694444445,8460.29861111111,253.3125,423.024305555556,8551.75918402778
"2454",2018-02-12,37426.0138888889,2625.28472222222,7554.90625,14703.8715277778,7436.60069444444,322.663194444444,416.291666666667,8208.86680555556
"2455",2018-02-13,38846.8402777778,2906.18402777778,7569.89583333333,16164.2881944444,6861.36458333333,462.263888888889,454.055555555556,6618.12378471181
"2456",2018-02-14,38986.5277777778,3824.13541666667,7670.47569444444,13945.3229166667,8336.26736111111,297.847222222222,419.913194444444,8160.24078469097
"2457",2018-02-15,35705.1875,2170.77430555556,7771.40625,11833.8368055556,9047.84375,234.5625,462.711805555556,9389.52576389583
"2458",2018-02-16,36307.1909722222,2345.60069444444,7747.13888888889,14915.8472222222,5927.53472222222,308.458333333333,522.857638888889,9097.20704859028
"2459",2018-02-17,33604.9270833333,2072.07638888889,7940.03472222222,15479.0416666667,2618.14236111111,378.048611111111,533.96875,7310.85898957639
"2460",2018-02-18,33896.5520833333,2521.50694444444,7961.71527777778,16174.7881944444,1672.71180555556,227.760416666667,529.319444444444,6506.94912268056
"2461",2018-02-19,38135.0798611111,3495.42361111111,8075.28819444444,19439.1354166667,2082.97222222222,328.194444444444,592.409722222222,5200.94615969444
"2462",2018-02-20,36086.1111111111,3483.79513888889,8044.75347222222,15646.7048611111,4130.83333333333,340.163194444444,556.28125,6266.44246527778
"2463",2018-02-21,38521.5520833333,5222.07291666667,7658.79166666667,19251.4965277778,886.277777777778,456.065972222222,489.503472222222,4826.68129612153
"2464",2018-02-22,38552.5798611111,6696.03819444444,7732.51736111111,15088.8472222222,3817.88194444444,327.9375,419.836805555556,6376.16884027778
"2465",2018-02-23,37582.5104166667,8033.21180555556,7868.45138888889,9667.19791666667,6765.72222222222,338.565972222222,375.763888888889,8415.88838473611
"2466",2018-02-24,33143.3402777778,6503.00694444444,7677.25347222222,6028.25347222222,7978.03125,329.878472222222,335.118055555556,8436.40811044097
"2467",2018-02-25,32815.7916666667,5900.32638888889,7294.00694444444,7577.86805555556,6879.36458333333,249.565972222222,316.173611111111,7926.61968753125
"2468",2018-02-26,39965.9270833333,9455.86458333333,7292.41666666667,12845.2916666667,5719.31597222222,327.392361111111,333.739583333333,4906.06920485417
"2469",2018-02-27,42003.7013888889,10777.9791666667,7292.47569444444,15641.7604166667,4734.78819444444,303.666666666667,355.559027777778,4281.55477429861
"2470",2018-02-28,41481.125,10536.2743055556,7274.65972222222,11576.6319444444,8381.77083333333,391.961805555556,467.034722222222,5112.81750001042
"2471",2018-03-01,41389.1597222222,10467.3923611111,6562.88888888889,9264.94097222222,10148.1631944444,550.576388888889,595.503472222222,7648.37529863194
"2472",2018-03-02,40888.5277777778,10156.9270833333,6499.125,9005.82638888889,9899.50694444445,483.399305555556,575.520833333333,7826.81498925694
"2473",2018-03-03,38013.5104166667,10112.7083333333,7100.6875,8805.52430555555,6935.63888888889,313.673611111111,331.854166666667,6169.40155794444
"2474",2018-03-04,36598.1041666667,8945.56597222222,7345.17708333333,10556.4027777778,4789.125,314.923611111111,298.913194444444,5821.30320487153
"2475",2018-03-05,39584.9340277778,8400.91319444445,7669.51388888889,15409.4895833333,3511.98263888889,265.194444444444,285.447916666667,5067.26356910417
"2476",2018-03-06,38570.76,5894.55272727273,8256.76363636364,16669.4436363636,3163.29454545455,431.538181818182,253.443636363636,5531.66362546182
"2477",2018-03-07,38008.5416666667,5059.55902777778,8019.79166666667,18132.09375,2260.73263888889,322.479166666667,263.732638888889,5441.62623955556
"2478",2018-03-08,37281.6770833333,3939.95486111111,6777.34027777778,17833.9930555556,4194.33333333333,328.84375,217.840277777778,5166.42245829861
"2479",2018-03-09,37740.6458333333,4671.10763888889,6127.76041666667,19664.0694444444,2687.67013888889,352.930555555556,220.215277777778,5007.66494095833
"2480",2018-03-10,32544.3645833333,2136.29166666667,6304.73263888889,13584.3368055556,5959.41666666667,334.024305555556,186.347222222222,6379.77603195486
"2481",2018-03-11,32247.1909722222,3168.45138888889,6478.87152777778,16458.3368055556,1593.17361111111,335.864583333333,208.010416666667,4265.51795210069
"2482",2018-03-12,37305.9375,5009.94097222222,6572.17013888889,18373.1076388889,2871.33333333333,372.1875,168.763888888889,3249.63477498958
"2483",2018-03-13,36834.3576388889,8390.62152777778,6899.40277777778,15544.5451388889,1620.62847222222,352.288194444444,216.934027777778,4207.19217014583
"2484",2018-03-14,34314.5833333333,6798.19791666667,7134.29861111111,8528.94097222222,7653.61805555556,241.840277777778,192.541666666667,6747.13613194097
"2485",2018-03-15,35016.7013888889,6226.09027777778,7088.21875,9747.95138888889,7895.11805555556,370.100694444444,273.895833333333,6805.92537495139
"2486",2018-03-16,33952.5,7237.6875,6378.70138888889,8780.98611111111,7554.79861111111,464.236111111111,288.5,6703.00425349653
"2487",2018-03-17,33253.0208333333,4771.37847222222,6497.87152777778,7500.53125,10145.34375,293.4375,228.048611111111,6785.50702637847
"2488",2018-03-18,34827.2430555556,5677.00694444444,6758.24305555556,7937.77083333333,9759.25694444445,303.309027777778,222.46875,6810.52595618403
"2489",2018-03-19,38259.2666666667,7492.11578947368,7304.72631578947,11585.1894736842,7033.80701754386,300.680701754386,234.631578947368,4645.51578014386
"2490",2018-03-20,38815.1736111111,6087.78125,7796.94444444444,16988.3506944444,3080.93402777778,258.315972222222,190.420138888889,5142.51775866667
"2491",2018-03-21,36400.1875,5498.51736111111,7672.23958333333,14605.0138888889,4629.38888888889,237.597222222222,193.920138888889,7100.99793404167
"2492",2018-03-22,36273.8645833333,5367.71875,7647.87847222222,13035.5694444444,6449.82638888889,295.545138888889,313.5,5616.86343750347
"2493",2018-03-23,33833.3194444444,3482.11111111111,7678,11942.5972222222,6269.35416666667,408.059027777778,379,6394.71675
"2494",2018-03-24,33183.5798611111,3397.84027777778,7658.30555555556,15671.1006944444,1149.77430555556,324.055555555556,334.347222222222,6001.781486125
"2495",2018-03-25,30400.5069444444,2525.30208333333,7786.91666666667,13519.7083333333,1279.86805555556,294.5,357.451388888889,5702.58680555556
"2496",2018-03-26,34390.7708333333,3379.65625,7686.62152777778,17050.1388888889,1219.32986111111,359.690972222222,302.416666666667,6347.91994445139
"2497",2018-03-27,34781.1076388889,1476.47222222222,7110.30208333333,15836.0625,5316.25,393.770833333333,314.819444444444,7075.70518861111
"2498",2018-03-28,36460.7881944444,2173.55208333333,7143.74305555556,19907.7604166667,1997.55902777778,403.559027777778,288.690972222222,5733.61572916667
"2499",2018-03-29,36580.5138888889,2719.84722222222,7010.62152777778,18386.3333333333,3267.21875,378.059027777778,252.440972222222,6072.36238891319
"2500",2018-03-30,33003.78125,887.0625,7234.70833333333,15213.9201388889,4362.43402777778,331.013888888889,257.371527777778,7045.60295132986
"2501",2018-03-31,31741.8958333333,963.829861111111,7448.70486111111,14058.4756944444,4319.27777777778,374.496527777778,244.854166666667,6510.72250697917
"2502",2018-04-01,30996.8298611111,1407.21527777778,7459.60069444444,15638.03125,1455.59027777778,258.309027777778,198.725694444444,5475.97112845833
"2503",2018-04-02,31588.7118055556,529.006944444444,7449.46180555556,10838.7847222222,7680.61805555556,262.8125,149.927083333333,7286.85703471528
"2504",2018-04-03,33619.2361111111,1424.89930555556,7460.95833333333,14058.5868055556,5849.86458333333,274.930555555556,169.336805555556,5751.13963905903
"2505",2018-04-04,34027.4201388889,957.399305555556,7473.13541666667,14306.1979166667,6230.81597222222,241.916666666667,252.621527777778,6782.76607638542
"2506",2018-04-05,32597.40625,852.642361111111,7480.85069444444,15145.7951388889,3853.77777777778,266.541666666667,297.145833333333,5218.14430555556
